,attack_type
99960,normal
99961,normal
99962,anomaly
99963,normal
99964,normal
99965,anomaly
99966,anomaly
99967,normal
99968,anomaly
99969,normal
99970,normal
99971,anomaly
99972,normal
99973,normal
99974,anomaly
99975,anomaly
99976,anomaly
99977,normal
99978,normal
99979,normal
99980,anomaly
99981,normal
99982,anomaly
99983,normal
99984,anomaly
99985,normal
99986,anomaly
99987,normal
99988,normal
99989,normal
99990,normal
99991,normal
99992,normal
99993,normal
99994,anomaly
99995,anomaly
99996,normal
99997,normal
99998,anomaly
99999,normal
100000,anomaly
100001,anomaly
100002,anomaly
100003,normal
100004,normal
100005,normal
100006,anomaly
100007,normal
100008,anomaly
100009,normal
100010,normal
100011,anomaly
100012,normal
100013,normal
100014,anomaly
100015,anomaly
100016,anomaly
100017,anomaly
100018,anomaly
100019,normal
100020,normal
100021,anomaly
100022,normal
100023,normal
100024,anomaly
100025,normal
100026,normal
100027,anomaly
100028,normal
100029,anomaly
100030,anomaly
100031,normal
100032,anomaly
100033,anomaly
100034,anomaly
100035,anomaly
100036,anomaly
100037,anomaly
100038,anomaly
100039,normal
100040,normal
100041,anomaly
100042,normal
100043,normal
100044,normal
100045,normal
100046,anomaly
100047,anomaly
100048,anomaly
100049,normal
100050,normal
100051,normal
100052,normal
100053,normal
100054,anomaly
100055,normal
100056,normal
100057,normal
100058,normal
100059,normal
100060,anomaly
100061,normal
100062,normal
100063,normal
100064,normal
100065,normal
100066,anomaly
100067,normal
100068,anomaly
100069,normal
100070,normal
100071,anomaly
100072,anomaly
100073,normal
100074,normal
100075,normal
100076,normal
100077,normal
100078,anomaly
100079,normal
100080,normal
100081,normal
100082,anomaly
100083,normal
100084,anomaly
100085,normal
100086,anomaly
100087,normal
100088,normal
100089,anomaly
100090,normal
100091,normal
100092,anomaly
100093,anomaly
100094,normal
100095,normal
100096,anomaly
100097,anomaly
100098,anomaly
100099,anomaly
100100,anomaly
100101,normal
100102,anomaly
100103,normal
100104,normal
100105,normal
100106,normal
100107,normal
100108,anomaly
100109,anomaly
100110,anomaly
100111,normal
100112,anomaly
100113,anomaly
100114,anomaly
100115,normal
100116,normal
100117,anomaly
100118,anomaly
100119,anomaly
100120,normal
100121,normal
100122,normal
100123,normal
100124,anomaly
100125,normal
100126,anomaly
100127,normal
100128,normal
100129,anomaly
100130,normal
100131,normal
100132,normal
100133,normal
100134,normal
100135,anomaly
100136,anomaly
100137,anomaly
100138,anomaly
100139,anomaly
100140,normal
100141,anomaly
100142,anomaly
100143,normal
100144,anomaly
100145,normal
100146,normal
100147,normal
100148,normal
100149,normal
100150,anomaly
100151,anomaly
100152,normal
100153,anomaly
100154,anomaly
100155,anomaly
100156,anomaly
100157,anomaly
100158,normal
100159,anomaly
100160,normal
100161,anomaly
100162,normal
100163,normal
100164,anomaly
100165,anomaly
100166,normal
100167,normal
100168,normal
100169,normal
100170,anomaly
100171,normal
100172,normal
100173,normal
100174,normal
100175,anomaly
100176,anomaly
100177,normal
100178,normal
100179,anomaly
100180,anomaly
100181,anomaly
100182,normal
100183,normal
100184,normal
100185,anomaly
100186,normal
100187,normal
100188,normal
100189,anomaly
100190,normal
100191,normal
100192,anomaly
100193,anomaly
100194,normal
100195,normal
100196,normal
100197,normal
100198,normal
100199,normal
100200,normal
100201,anomaly
100202,normal
100203,anomaly
100204,anomaly
100205,normal
100206,anomaly
100207,normal
100208,normal
100209,normal
100210,normal
100211,anomaly
100212,normal
100213,normal
100214,anomaly
100215,normal
100216,anomaly
100217,normal
100218,anomaly
100219,normal
100220,normal
100221,normal
100222,anomaly
100223,anomaly
100224,normal
100225,anomaly
100226,anomaly
100227,normal
100228,normal
100229,anomaly
100230,normal
100231,anomaly
100232,anomaly
100233,anomaly
100234,anomaly
100235,normal
100236,anomaly
100237,normal
100238,normal
100239,normal
100240,anomaly
100241,normal
100242,anomaly
100243,normal
100244,normal
100245,anomaly
100246,normal
100247,normal
100248,anomaly
100249,normal
100250,normal
100251,anomaly
100252,normal
100253,anomaly
100254,normal
100255,anomaly
100256,anomaly
100257,anomaly
100258,normal
100259,anomaly
100260,normal
100261,anomaly
100262,normal
100263,normal
100264,normal
100265,normal
100266,normal
100267,normal
100268,normal
100269,normal
100270,anomaly
100271,normal
100272,normal
100273,anomaly
100274,normal
100275,normal
100276,anomaly
100277,anomaly
100278,anomaly
100279,normal
100280,anomaly
100281,normal
100282,anomaly
100283,normal
100284,normal
100285,anomaly
100286,anomaly
100287,anomaly
100288,anomaly
100289,anomaly
100290,anomaly
100291,normal
100292,anomaly
100293,normal
100294,anomaly
100295,normal
100296,anomaly
100297,anomaly
100298,anomaly
100299,normal
100300,normal
100301,anomaly
100302,anomaly
100303,normal
100304,normal
100305,anomaly
100306,normal
100307,normal
100308,anomaly
100309,normal
100310,anomaly
100311,normal
100312,normal
100313,normal
100314,anomaly
100315,normal
100316,anomaly
100317,normal
100318,anomaly
100319,normal
100320,anomaly
100321,anomaly
100322,anomaly
100323,anomaly
100324,normal
100325,normal
100326,anomaly
100327,normal
100328,normal
100329,normal
100330,anomaly
100331,anomaly
100332,anomaly
100333,anomaly
100334,normal
100335,normal
100336,anomaly
100337,normal
100338,normal
100339,normal
100340,normal
100341,normal
100342,normal
100343,normal
100344,anomaly
100345,normal
100346,normal
100347,anomaly
100348,anomaly
100349,normal
100350,anomaly
100351,anomaly
100352,anomaly
100353,anomaly
100354,normal
100355,anomaly
100356,anomaly
100357,anomaly
100358,normal
100359,anomaly
100360,normal
100361,anomaly
100362,normal
100363,anomaly
100364,normal
100365,normal
100366,normal
100367,normal
100368,normal
100369,anomaly
100370,normal
100371,normal
100372,normal
100373,anomaly
100374,normal
100375,anomaly
100376,anomaly
100377,anomaly
100378,anomaly
100379,normal
100380,normal
100381,normal
100382,anomaly
100383,anomaly
100384,normal
100385,normal
100386,normal
100387,normal
100388,normal
100389,normal
100390,normal
100391,normal
100392,normal
100393,anomaly
100394,anomaly
100395,anomaly
100396,anomaly
100397,normal
100398,normal
100399,anomaly
100400,normal
100401,normal
100402,anomaly
100403,anomaly
100404,normal
100405,anomaly
100406,normal
100407,anomaly
100408,normal
100409,normal
100410,normal
100411,normal
100412,normal
100413,normal
100414,normal
100415,normal
100416,normal
100417,normal
100418,normal
100419,anomaly
100420,anomaly
100421,normal
100422,anomaly
100423,normal
100424,normal
100425,normal
100426,anomaly
100427,normal
100428,anomaly
100429,anomaly
100430,anomaly
100431,normal
100432,normal
100433,normal
100434,normal
100435,normal
100436,anomaly
100437,anomaly
100438,normal
100439,normal
100440,normal
100441,anomaly
100442,normal
100443,normal
100444,anomaly
100445,anomaly
100446,anomaly
100447,normal
100448,normal
100449,anomaly
100450,anomaly
100451,normal
100452,normal
100453,normal
100454,normal
100455,anomaly
100456,normal
100457,normal
100458,normal
100459,normal
100460,normal
100461,normal
100462,anomaly
100463,anomaly
100464,normal
100465,normal
100466,normal
100467,anomaly
100468,anomaly
100469,anomaly
100470,anomaly
100471,anomaly
100472,anomaly
100473,normal
100474,normal
100475,normal
100476,anomaly
100477,anomaly
100478,anomaly
100479,anomaly
100480,normal
100481,normal
100482,normal
100483,normal
100484,normal
100485,anomaly
100486,normal
100487,normal
100488,normal
100489,anomaly
100490,normal
100491,normal
100492,normal
100493,normal
100494,normal
100495,anomaly
100496,normal
100497,anomaly
100498,normal
100499,anomaly
100500,anomaly
100501,normal
100502,normal
100503,anomaly
100504,anomaly
100505,normal
100506,anomaly
100507,anomaly
100508,anomaly
100509,normal
100510,anomaly
100511,anomaly
100512,anomaly
100513,normal
100514,normal
100515,anomaly
100516,anomaly
100517,anomaly
100518,normal
100519,normal
100520,normal
100521,anomaly
100522,normal
100523,normal
100524,normal
100525,normal
100526,normal
100527,normal
100528,normal
100529,anomaly
100530,normal
100531,anomaly
100532,normal
100533,anomaly
100534,normal
100535,anomaly
100536,anomaly
100537,anomaly
100538,anomaly
100539,normal
100540,normal
100541,normal
100542,normal
100543,normal
100544,normal
100545,normal
100546,normal
100547,normal
100548,normal
100549,normal
100550,normal
100551,anomaly
100552,anomaly
100553,anomaly
100554,anomaly
100555,normal
100556,anomaly
100557,normal
100558,anomaly
100559,normal
100560,anomaly
100561,anomaly
100562,normal
100563,normal
100564,normal
100565,normal
100566,normal
100567,normal
100568,normal
100569,normal
100570,anomaly
100571,anomaly
100572,normal
100573,normal
100574,normal
100575,normal
100576,anomaly
100577,anomaly
100578,anomaly
100579,anomaly
100580,anomaly
100581,normal
100582,normal
100583,anomaly
100584,anomaly
100585,anomaly
100586,anomaly
100587,anomaly
100588,normal
100589,normal
100590,anomaly
100591,anomaly
100592,normal
100593,normal
100594,normal
100595,normal
100596,normal
100597,anomaly
100598,anomaly
100599,anomaly
100600,normal
100601,normal
100602,anomaly
100603,anomaly
100604,normal
100605,normal
100606,normal
100607,anomaly
100608,anomaly
100609,anomaly
100610,normal
100611,normal
100612,normal
100613,normal
100614,anomaly
100615,normal
100616,anomaly
100617,anomaly
100618,anomaly
100619,anomaly
100620,normal
100621,anomaly
100622,normal
100623,anomaly
100624,normal
100625,normal
100626,normal
100627,anomaly
100628,normal
100629,normal
100630,normal
100631,normal
100632,normal
100633,anomaly
100634,normal
100635,normal
100636,normal
100637,normal
100638,normal
100639,anomaly
100640,normal
100641,anomaly
100642,normal
100643,anomaly
100644,normal
100645,normal
100646,normal
100647,anomaly
100648,normal
100649,anomaly
100650,anomaly
100651,anomaly
100652,anomaly
100653,normal
100654,normal
100655,anomaly
100656,anomaly
100657,normal
100658,normal
100659,normal
100660,anomaly
100661,anomaly
100662,normal
100663,normal
100664,normal
100665,normal
100666,normal
100667,normal
100668,normal
100669,anomaly
100670,anomaly
100671,normal
100672,normal
100673,anomaly
100674,anomaly
100675,anomaly
100676,normal
100677,anomaly
100678,normal
100679,normal
100680,normal
100681,normal
100682,normal
100683,anomaly
100684,normal
100685,normal
100686,normal
100687,anomaly
100688,anomaly
100689,anomaly
100690,normal
100691,anomaly
100692,normal
100693,normal
100694,normal
100695,anomaly
100696,normal
100697,normal
100698,normal
100699,normal
100700,normal
100701,anomaly
100702,normal
100703,anomaly
100704,normal
100705,anomaly
100706,anomaly
100707,normal
100708,normal
100709,anomaly
100710,normal
100711,normal
100712,normal
100713,normal
100714,normal
100715,normal
100716,normal
100717,normal
100718,anomaly
100719,normal
100720,normal
100721,normal
100722,normal
100723,normal
100724,anomaly
100725,anomaly
100726,normal
100727,anomaly
100728,normal
100729,normal
100730,normal
100731,anomaly
100732,normal
100733,normal
100734,normal
100735,anomaly
100736,anomaly
100737,anomaly
100738,normal
100739,normal
100740,anomaly
100741,anomaly
100742,anomaly
100743,normal
100744,normal
100745,normal
100746,normal
100747,anomaly
100748,normal
100749,normal
100750,anomaly
100751,anomaly
100752,normal
100753,anomaly
100754,anomaly
100755,normal
100756,anomaly
100757,anomaly
100758,normal
100759,normal
100760,normal
100761,normal
100762,normal
100763,anomaly
100764,normal
100765,anomaly
100766,normal
100767,normal
100768,anomaly
100769,normal
100770,normal
100771,normal
100772,anomaly
100773,anomaly
100774,normal
100775,anomaly
100776,anomaly
100777,anomaly
100778,normal
100779,normal
100780,anomaly
100781,normal
100782,anomaly
100783,normal
100784,normal
100785,normal
100786,normal
100787,normal
100788,normal
100789,anomaly
100790,anomaly
100791,normal
100792,normal
100793,anomaly
100794,normal
100795,normal
100796,anomaly
100797,normal
100798,anomaly
100799,normal
100800,anomaly
100801,normal
100802,anomaly
100803,anomaly
100804,anomaly
100805,normal
100806,normal
100807,normal
100808,normal
100809,normal
100810,anomaly
100811,anomaly
100812,normal
100813,anomaly
100814,normal
100815,normal
100816,normal
100817,anomaly
100818,anomaly
100819,normal
100820,normal
100821,normal
100822,anomaly
100823,anomaly
100824,normal
100825,normal
100826,anomaly
100827,normal
100828,normal
100829,normal
100830,normal
100831,normal
100832,anomaly
100833,normal
100834,normal
100835,anomaly
100836,anomaly
100837,normal
100838,normal
100839,anomaly
100840,anomaly
100841,anomaly
100842,normal
100843,anomaly
100844,anomaly
100845,normal
100846,normal
100847,anomaly
100848,anomaly
100849,normal
100850,normal
100851,anomaly
100852,anomaly
100853,anomaly
100854,normal
100855,normal
100856,anomaly
100857,anomaly
100858,normal
100859,normal
100860,normal
100861,normal
100862,anomaly
100863,anomaly
100864,anomaly
100865,anomaly
100866,normal
100867,normal
100868,normal
100869,anomaly
100870,normal
100871,anomaly
100872,anomaly
100873,normal
100874,normal
100875,anomaly
100876,anomaly
100877,anomaly
100878,anomaly
100879,anomaly
100880,anomaly
100881,normal
100882,anomaly
100883,anomaly
100884,normal
100885,normal
100886,anomaly
100887,normal
100888,anomaly
100889,normal
100890,anomaly
100891,anomaly
100892,normal
100893,normal
100894,anomaly
100895,normal
100896,anomaly
100897,normal
100898,anomaly
100899,anomaly
100900,normal
100901,normal
100902,normal
100903,anomaly
100904,normal
100905,normal
100906,normal
100907,normal
100908,normal
100909,anomaly
100910,anomaly
100911,normal
100912,anomaly
100913,anomaly
100914,anomaly
100915,normal
100916,normal
100917,normal
100918,anomaly
100919,anomaly
100920,anomaly
100921,normal
100922,normal
100923,anomaly
100924,anomaly
100925,anomaly
100926,anomaly
100927,normal
100928,anomaly
100929,normal
100930,anomaly
100931,normal
100932,normal
100933,anomaly
100934,anomaly
100935,normal
100936,normal
100937,normal
100938,anomaly
100939,normal
100940,anomaly
100941,anomaly
100942,normal
100943,normal
100944,anomaly
100945,normal
100946,anomaly
100947,anomaly
100948,normal
100949,normal
100950,normal
100951,normal
100952,anomaly
100953,anomaly
100954,normal
100955,normal
100956,normal
100957,normal
100958,normal
100959,normal
100960,anomaly
100961,normal
100962,anomaly
100963,normal
100964,normal
100965,normal
100966,normal
100967,anomaly
100968,normal
100969,normal
100970,anomaly
100971,anomaly
100972,anomaly
100973,normal
100974,anomaly
100975,normal
100976,normal
100977,normal
100978,anomaly
100979,normal
100980,normal
100981,anomaly
100982,anomaly
100983,normal
100984,anomaly
100985,anomaly
100986,normal
100987,normal
100988,anomaly
100989,normal
100990,normal
100991,anomaly
100992,anomaly
100993,normal
100994,normal
100995,anomaly
100996,normal
100997,anomaly
100998,anomaly
100999,normal
101000,anomaly
101001,anomaly
101002,anomaly
101003,normal
101004,normal
101005,normal
101006,anomaly
101007,anomaly
101008,normal
101009,normal
101010,normal
101011,anomaly
101012,anomaly
101013,normal
101014,normal
101015,normal
101016,anomaly
101017,normal
101018,normal
101019,normal
101020,normal
101021,normal
101022,normal
101023,anomaly
101024,normal
101025,normal
101026,normal
101027,normal
101028,anomaly
101029,normal
101030,normal
101031,anomaly
101032,normal
101033,anomaly
101034,anomaly
101035,normal
101036,normal
101037,normal
101038,normal
101039,anomaly
101040,normal
101041,normal
101042,normal
101043,anomaly
101044,normal
101045,anomaly
101046,normal
101047,normal
101048,anomaly
101049,anomaly
101050,normal
101051,normal
101052,anomaly
101053,normal
101054,anomaly
101055,normal
101056,anomaly
101057,anomaly
101058,anomaly
101059,anomaly
101060,normal
101061,normal
101062,anomaly
101063,anomaly
101064,normal
101065,normal
101066,normal
101067,anomaly
101068,anomaly
101069,normal
101070,normal
101071,anomaly
101072,anomaly
101073,normal
101074,anomaly
101075,anomaly
101076,normal
101077,anomaly
101078,normal
101079,anomaly
101080,normal
101081,anomaly
101082,anomaly
101083,normal
101084,anomaly
101085,anomaly
101086,normal
101087,anomaly
101088,normal
101089,normal
101090,normal
101091,normal
101092,anomaly
101093,anomaly
101094,anomaly
101095,anomaly
101096,normal
101097,normal
101098,normal
101099,anomaly
101100,anomaly
101101,normal
101102,anomaly
101103,normal
101104,normal
101105,normal
101106,anomaly
101107,anomaly
101108,normal
101109,normal
101110,anomaly
101111,normal
101112,anomaly
101113,normal
101114,anomaly
101115,normal
101116,normal
101117,anomaly
101118,normal
101119,anomaly
101120,normal
101121,anomaly
101122,anomaly
101123,normal
101124,anomaly
101125,anomaly
101126,anomaly
101127,normal
101128,normal
101129,anomaly
101130,normal
101131,anomaly
101132,anomaly
101133,anomaly
101134,anomaly
101135,anomaly
101136,anomaly
101137,normal
101138,normal
101139,normal
101140,normal
101141,anomaly
101142,anomaly
101143,anomaly
101144,normal
101145,anomaly
101146,normal
101147,normal
101148,normal
101149,anomaly
101150,normal
101151,anomaly
101152,normal
101153,normal
101154,anomaly
101155,normal
101156,anomaly
101157,anomaly
101158,normal
101159,anomaly
101160,normal
101161,anomaly
101162,anomaly
101163,anomaly
101164,anomaly
101165,anomaly
101166,normal
101167,normal
101168,anomaly
101169,anomaly
101170,normal
101171,anomaly
101172,anomaly
101173,anomaly
101174,normal
101175,normal
101176,anomaly
101177,normal
101178,normal
101179,anomaly
101180,anomaly
101181,normal
101182,anomaly
101183,normal
101184,normal
101185,normal
101186,normal
101187,normal
101188,normal
101189,normal
101190,anomaly
101191,normal
101192,anomaly
101193,anomaly
101194,anomaly
101195,anomaly
101196,anomaly
